Scientific Name,Matched Scientific Name,Revised.CTDB.name,Latitude - original,Longitude - original,Year - parsed,turbidity,highSST,lowSST,meanSST,waveenergy
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia hataii,Lobophyllia hataii,-18.659,146.511,1979,0.10684275,,,,0.033358
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia hataii,Lobophyllia hataii,-18.693,146.596,1979,0.06353092,,,,0.044006
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia hataii,Lobophyllia hataii,-20.147,148.904,1979,,,,,0
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia hataii,Lobophyllia hataii,-13.166,143.95,1979,0.08185032,28.01,24.439999,26.38,0.082431
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia hataii,Lobophyllia hataii,-9.938,142.95,1979,0.11298789,28.75,25.14,27.029999,0.635304
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia hataii,Lobophyllia hataii,-20.943,150.072,1979,0.05858842,28.099998,21.65,25.1,0.152254
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia hataii,Lobophyllia hataii,-20.25,149.07,1979,0.08063255,27.849998,21.56,25.07,0.022865
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia hataii,Lobophyllia hataii,-9.89,144.17,1979,0.0851733,27.74,24.869999,26.51,0.025527
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia hataii,Lobophyllia hataii,-9.683,144.701,1979,0.053793997,28.59,24.93,26.88,0.0286
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia hataii,Lobophyllia hataii,-20.07,148.922,1979,0.059541713,,,,0
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia hataii,Lobophyllia hataii,-9.143,143.874,1979,0.09596497,29.05,25.49,27.439999,0.017724
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia hataii,Lobophyllia hataii,-9.749,143.399,1979,0.07994187,28.91,25.369999,27.279999,0.117808
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia hataii,Lobophyllia hataii,-9.879,142.99,1979,0.18463916,29.13,25.35,27.25,0.301598
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia hataii,Lobophyllia hataii,-18.6,146.483,1979,0.09267254,28.689999,22.09,25.699999,0.033358
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia hataii,Lobophyllia hataii,-9.918,144,1979,0.09150131,27.939999,24.9,26.64,0.419661
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-11.739,144.101,1979,0.07918236,28.119999,24.529999,26.43,
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-23.449,151.905,1979,0.06308836,26.93,21.199999,24.019999,0.052519
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-13.166,143.95,1979,0.08185032,28.01,24.439999,26.38,0.082431
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-21.737,152.415,1979,0.063178934,27.66,22.09,24.939999,0.249797
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-18.567,146.48,1979,0.09267254,28.81,22.16,25.74,0.033358
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-18.73,146.69,1979,,28.519999,22.279999,25.64,0.02272
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-10.57,142.23,1979,,,,,0.119121
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-21.833,151.8,1979,0.07361401,27.63,21.81,24.92,0.007151
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-20.943,150.072,1979,0.05858842,28.099998,21.65,25.1,0.152254
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-9.755,143.846,1979,0.11162425,28.56,25.18,26.99,0.19465
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-18.772,146.532,1979,0.11222704,28.619999,21.779999,25.599998,0.043329
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-18.68,146.59,1979,0.06353092,28.609999,22.31,25.689999,0.044006
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-14.4255,144.8168,1979,0.08600134,28.349998,23.25,25.949999,0.06581
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-18.766,146.55,1979,0.094535045,28.73,21.869999,25.64,0.052587
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-18.774,146.522,1979,0.11222704,,,,0.043329
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-9.879,142.99,1979,0.18463916,29.13,25.35,27.25,0.301598
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-9.577,143.482,1979,0.081330836,28.89,25.46,27.269999,0.372351
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-18.682,146.513,1979,0.10684275,28.71,22,25.619999,0.03283
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-20.966,150.083,1979,0.05858842,28.08,21.63,25.09,0.141905
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-18.766,146.533,1979,0.11222704,28.65,21.83,25.609999,0.043329
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-9.918,144,1979,0.09150131,27.939999,24.9,26.64,0.419661
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-20.147,148.904,1979,,,,,0
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-20.07,148.922,1979,0.059541713,,,,0
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-18.6,146.483,1979,0.09267254,28.689999,22.09,25.699999,0.033358
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-9.939,144.023,1979,0.09150131,27.939999,24.89,26.619999,0.419661
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-9.938,142.95,1979,0.11298789,28.75,25.14,27.029999,0.635304
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-18.659,146.511,1979,0.10684275,,,,0.033358
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-18.76,146.69,1979,,28.59,22.07,25.619999,0.033244
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-9.749,143.399,1979,0.07994187,28.91,25.369999,27.279999,0.117808
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-21.5,152.416,1979,0.06887172,27.779999,22.519999,25.22,0.026827
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-18.693,146.596,1979,0.06353092,,,,0.044006
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-9.926,144.048,1979,0.09687211,27.939999,24.85,26.609999,0.419661
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-18.657,146.503,1979,0.10684275,28.55,22.09,25.65,0.033358
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-9.901,142.784,1979,0.09416797,29,25.189999,27.25,0.551677
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-11.694,144.028,1979,0.062372394,28,24.6,26.449999,0.158486
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-20.333,148.85,1979,,,,,0.043984
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-9.745,143.415,1979,0.07994187,28.91,25.369999,27.279999,0.117808
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-14.688,145.468,1979,0.05905779,28.34,23.689999,26.109999,0.190269
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-18.595,146.489,1979,0.09267254,,,,0.033358
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-9.747,143.411,1979,0.07994187,28.91,25.369999,27.279999,0.117808
Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia hemprichii,-14.65,145.462,1979,0.05905779,28.33,23.93,26.17,0.159632
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-20.147,148.904,1979,,,,,0
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-18.6,146.483,1979,0.09267254,28.689999,22.09,25.699999,0.033358
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-21.116,152.766,1979,0.037419327,27.98,23.109999,25.539999,0.01469
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-18.682,146.513,1979,0.10684275,28.71,22,25.619999,0.03283
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-21.5,152.416,1979,0.06887172,27.779999,22.519999,25.22,0.026827
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-23.47,151.963,1979,0.07023853,27.019999,21.119999,24.029999,0.073587
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-20.966,150.665,1979,0.06380109,27.99,21.949999,25.07,0.015397
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-21.737,152.415,1979,0.063178934,27.66,22.09,24.939999,0.249797
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-21.833,151.8,1979,0.07361401,27.63,21.81,24.92,0.007151
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-14.925,145.702,1979,0.057310592,28.26,24.13,26.24,0.077173
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-18.657,146.503,1979,0.10684275,28.55,22.09,25.65,0.033358
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-18.693,146.596,1979,0.06353092,,,,0.044006
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-21.5,152.416,1979,0.06887172,27.779999,22.519999,25.22,0.026827
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-21.013,150.516,1979,0.071129635,28.029999,21.8,25.039999,0.04255
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-18.73,146.69,1979,,28.519999,22.279999,25.64,0.02272
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-18.595,146.489,1979,0.09267254,,,,0.033358
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-14.688,145.468,1979,0.05905779,28.34,23.689999,26.109999,0.190269
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-21.5,152.416,1979,0.06887172,27.779999,22.519999,25.22,0.026827
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-18.567,146.48,1979,0.09267254,28.81,22.16,25.74,0.033358
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-20.07,148.922,1979,0.059541713,,,,0
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-14.93,145.678,1979,0.057310592,28.22,24.07,26.199999,0.077173
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-14.65,145.462,1979,0.05905779,28.33,23.93,26.17,0.159632
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-14.68,145.472,1979,0.05905779,28.33,23.74,26.119999,0.190269
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-20.943,150.072,1979,0.05858842,28.099998,21.65,25.1,0.152254
"Lobophyllia pachysepta Chevalier, 1975",Lobophyllia pachysepta,Lobophyllia pachysepta,-9.745,143.415,1979,0.07994187,28.91,25.369999,27.279999,0.117808
Madracis kirbyi,Madracis kirbyi,Madracis kirbyi,-18.774,146.522,1975,0.11222704,,,,0.043329
Madracis kirbyi,Madracis kirbyi,Madracis kirbyi,-18.659,146.511,1975,0.10684275,,,,0.033358
Madracis kirbyi,Madracis kirbyi,Madracis kirbyi,-18.766,146.533,1975,0.11222704,28.65,21.83,25.609999,0.043329
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-18.774,146.522,1979,0.11222704,,,,0.043329
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-21.5,152.416,1979,0.06887172,27.779999,22.519999,25.22,0.026827
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-9.747,143.411,1979,0.07994187,28.91,25.369999,27.279999,0.117808
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-20.07,148.922,1979,0.059541713,,,,0
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-18.595,146.489,1979,0.09267254,,,,0.033358
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-20.976,150.527,1979,0.071129635,28.029999,21.859999,25.06,0.04255
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-18.6,146.483,1979,0.09267254,28.689999,22.09,25.699999,0.033358
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-18.68,146.59,1979,0.06353092,28.609999,22.31,25.689999,0.044006
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-18.567,146.48,1979,0.09267254,28.81,22.16,25.74,0.033358
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-9.926,144.048,1979,0.09687211,27.939999,24.85,26.609999,0.419661
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-18.8,147.533,1979,0.049818214,28.34,23.32,25.9,0.027375
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-21.833,151.8,1979,0.07361401,27.63,21.81,24.92,0.007151
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-18.657,146.503,1979,0.10684275,28.55,22.09,25.65,0.033358
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-18.682,146.513,1979,0.10684275,28.71,22,25.619999,0.03283
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-20.975,150.515,1979,0.071129635,28.05,21.81,25.06,0.04255
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-16.383,145.566,1979,0.09003542,28.779999,23.17,26.019999,0.022174
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-10.57,142.23,1979,,,,,0.119121
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-11.739,144.101,1979,0.07918236,28.119999,24.529999,26.43,
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-21.737,152.415,1979,0.063178934,27.66,22.09,24.939999,0.249797
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-18.873,148.143,1979,0.039745063,28.349998,23.65,25.939999,0.033531
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-21.5,152.416,1979,0.06887172,27.779999,22.519999,25.22,0.026827
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-14.696,145.451,1979,0.06773445,28.42,23.65,26.109999,0.190269
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-18.766,146.533,1979,0.11222704,28.65,21.83,25.609999,0.043329
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-18.77,146.51,1979,0.11222704,28.63,21.77,25.609999,0.043329
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-20.943,150.072,1979,0.05858842,28.099998,21.65,25.1,0.152254
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-18.659,146.511,1979,0.10684275,,,,0.033358
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-13.166,143.95,1979,0.08185032,28.01,24.439999,26.38,0.082431
"Merulina ampliata (Ellis & Solander, 1786)",Merulina ampliata,Merulina ampliata,-20.966,150.665,1979,0.06380109,27.99,21.949999,25.07,0.015397
"Montastrea annuligera (Edwards & Haime, 1849)",Montastrea annuligera,Astrea annuligera,-14.693,145.657,1976,0.058236722,28.109999,24.22,26.269999,
"Montastrea annuligera (Edwards & Haime, 1849)",Montastrea annuligera,Astrea annuligera,-9.912,144.066,1976,0.09687211,27.939999,24.83,26.59,0.092045
"Montastrea annuligera (Edwards & Haime, 1849)",Montastrea annuligera,Astrea annuligera,-21.116,152.766,1976,0.037419327,27.98,23.109999,25.539999,0.01469
"Montastrea annuligera (Edwards & Haime, 1849)",Montastrea annuligera,Astrea annuligera,-14.65,145.462,1976,0.05905779,28.33,23.93,26.17,0.159632
"Montastrea annuligera (Edwards & Haime, 1849)",Montastrea annuligera,Astrea annuligera,-20.975,150.515,1976,0.071129635,28.05,21.81,25.06,0.04255
"Montastrea annuligera (Edwards & Haime, 1849)",Montastrea annuligera,Astrea annuligera,-18.659,146.511,1976,0.10684275,,,,0.033358
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-18.595,146.489,1976,0.09267254,,,,0.033358
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-10.59,142.2,1976,0.117199086,28.73,24.609999,26.59,0.119121
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-20.966,150.665,1976,0.06380109,27.99,21.949999,25.07,0.015397
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-18.512,147.545,1976,0.050956603,28.33,23.63,26.029999,0.044849
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-18.73,146.69,1976,,28.519999,22.279999,25.64,0.02272
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-11.694,144.028,1976,0.062372394,28,24.6,26.449999,0.158486
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-13.166,143.95,1976,0.08185032,28.01,24.439999,26.38,0.082431
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-18.772,146.532,1976,0.11222704,28.619999,21.779999,25.599998,0.043329
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-18.567,146.48,1976,0.09267254,28.81,22.16,25.74,0.033358
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-20.943,150.072,1976,0.05858842,28.099998,21.65,25.1,0.152254
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-18.873,148.143,1976,0.039745063,28.349998,23.65,25.939999,0.033531
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-9.58,143.74,1976,0.084291056,28.449999,25.43,27.13,0.038684
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-20.975,150.515,1976,0.071129635,28.05,21.81,25.06,0.04255
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-21.833,151.8,1976,0.07361401,27.63,21.81,24.92,0.007151
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-13.257,143.949,1976,0.06352097,27.96,24.439999,26.33,0.082431
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-13.167,143.946,1976,0.08185032,28.01,24.42,26.359999,0.082431
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-18.6,146.483,1976,0.09267254,28.689999,22.09,25.699999,0.033358
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-18.693,146.596,1976,0.06353092,,,,0.044006
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-18.686,146.566,1976,0.06353092,28.599998,22.21,25.67,0.044006
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-14.4255,144.8168,1976,0.08600134,28.349998,23.25,25.949999,0.06581
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-18.659,146.56,1976,0.06353092,28.63,22.23,25.71,0.016828
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-20.975,150.515,1976,0.071129635,28.05,21.81,25.06,0.04255
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-21.116,152.766,1976,0.037419327,27.98,23.109999,25.539999,0.01469
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-20.07,148.922,1976,0.059541713,,,,0
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-20.976,150.527,1976,0.071129635,28.029999,21.859999,25.06,0.04255
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-21.013,150.508,1976,0.071129635,28.039999,21.77,25.029999,0.04255
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-18.8,147.533,1976,0.049818214,28.34,23.32,25.9,0.027375
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-11.739,144.101,1976,0.07918236,28.119999,24.529999,26.43,
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-14.597,145.623,1976,0.06994386,28.24,24.42,26.359999,0.164298
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-9.912,144.066,1976,0.09687211,27.939999,24.83,26.59,0.092045
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-21.5,152.416,1976,0.06887172,27.779999,22.519999,25.22,0.026827
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-14.925,145.702,1976,0.057310592,28.26,24.13,26.24,0.077173
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-21.5,152.416,1976,0.06887172,27.779999,22.519999,25.22,0.026827
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-14.693,145.657,1976,0.058236722,28.109999,24.22,26.269999,
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-18.68,146.59,1976,0.06353092,28.609999,22.31,25.689999,0.044006
"Montastrea curta (Dana, 1846)",Montastrea curta,Astrea curta,-18.657,146.503,1976,0.10684275,28.55,22.09,25.65,0.033358
"Montastrea magnistellata Chevalier, 1971",Montastrea magnistellata,Favites magnistellata,-14.696,145.451,1976,0.06773445,28.42,23.65,26.109999,0.190269
"Montastrea magnistellata Chevalier, 1971",Montastrea magnistellata,Favites magnistellata,-18.68,146.59,1976,0.06353092,28.609999,22.31,25.689999,0.044006
"Montastrea magnistellata Chevalier, 1971",Montastrea magnistellata,Favites magnistellata,-18.873,148.143,1976,0.039745063,28.349998,23.65,25.939999,0.033531
"Montastrea magnistellata Chevalier, 1971",Montastrea magnistellata,Favites magnistellata,-13.166,143.95,1976,0.08185032,28.01,24.439999,26.38,0.082431
