Scientific Name,Matched Scientific Name,Revised CTDB name,,Species - matched,locality,Latitude - original,Longitude - original,Year - parsed,el 954 chl,el 2097 salinity max,el 2096 salinity min,el 955 temp,el 947 turb
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Sir Charles Hardy Islands, NW side",-11.914,143.473,1983,1.5088648,35.399998,34.63,27.015633,0.12490065
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"South Cay, Marion Reef, S side",-19.098,152.278,1983,0.12166282,35.36,35.059998,25.868553,0.032437537
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Falcon Island (Palm Islands), SW end",-18.772,146.532,1983,1.0441041,35.57,34.46,25.787212,0.11222704
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Fitzroy Reef, S side",-23.635,152.155,1983,0.5673854,35.68,35.12,24.40502,0.07025147
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Arden Island, NW corner",-9.867,143.167,1983,0.63110375,35.399998,34,27.619263,0.08475775
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,Bushy Island-Redbill Reef,-20.966,150.083,1983,0.36793962,35.579998,34.98,25.355349,0.05858842
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,Fitzroy Reef lagoon,-23.619,152.168,1983,0.3999051,35.68,35.12,24.40502,0.05991871
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Musgrave Reef, N side",-23.9,152.4,1983,0.63025403,35.63,35.12,24.41201,0.069237836
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,Raine Island SW side,-11.592,144.031,1983,0.49862403,35.37,34.69,26.641857,0.073148206
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Bushy Island-Redbill Reef, NW side",-20.951,150.087,1983,0.36793962,35.579998,34.98,25.355349,0.05858842
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Middleton Reef, SW outer slope",-29.454,159.111,1983,0.16654554,35.71,35.57,21.977228,0.039703246
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Osborne Reef, E side",-13.043,143.626,1983,0.58239627,35.43,34.719997,26.746506,0.07797267
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Chesterfield Atoll, SW reefs",-19.607,158.545,1983,0.13215686,35.329998,34.96,25.47984,0.035156228
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,Tijou Reef,-13.167,143.946,1983,0.6841327,35.42,34.79,26.593689,0.08185032
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,Flinders Reef near Moreton Bay,-26.978,153.486,1983,0.3098843,35.52,35.13,23.577866,0.054520253
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Turtle Islands, W point of a southern island",-14.732,145.194,1983,1.0693185,35.469997,34.739998,26.257446,0.11542707
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,1983,0.76855814,35.559998,34.48,26.037094,0.09267254
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Bennett Island, (Passage Islet) Chesterfield Atoll",-19.333,158.666,1983,0.1347396,35.3,34.93,25.76719,0.03431332
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Fitzroy Reef, SE side",-23.627,152.181,1983,0.3999051,35.68,35.12,24.40502,0.05991871
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Middleton Reef, E side",-29.454,159.111,1983,0.16654554,35.71,35.57,21.977228,0.039703246
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"South Islet, Willis Islands",-16.28,149.96,1983,0.10403768,35.329998,34.899998,26.665705,0.027516393
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Llewellyn Reef, SE side",-23.697,152.201,1983,0.5673854,35.67,35.12,24.374777,0.07025147
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Long Island, Chesterfield Atoll",-19.883,158.316,1983,0.45867953,35.35,35,25.34758,0.055503912
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Middleton Reef, N side",-29.454,159.111,1983,0.16654554,35.71,35.57,21.977228,0.039703246
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Happy Bay, Long Island, Whitsunday Islands",-20.333,148.85,1983,,,,25.120651,
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Howick Island, N end",-14.492,144.974,1983,1.4286817,35.44,34.719997,26.132479,0.11641185
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Bennett Island (Passage Islet), Chesterfield Atoll",-19.333,158.666,1983,0.1347396,35.3,34.93,25.76719,0.03431332
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,Little Mary Reef,-9.775,143.86,1983,1.129661,35.11,34.19,27.2731,0.11162425
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Britomart Reef, S side",-18.232,146.638,1983,0.3459876,35.54,34.53,26.272865,0.05736161
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,Magdelaine Cay,-16.6,150.283,1983,0.10375753,35.329998,34.92,26.654171,0.030781476
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Fantome Island (Palm Islands), N and NW sides",-18.659,146.511,1983,0.95908695,,,25.8367,0.10684275
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Cay N of Long Island, Chesterfield Atoll",-19.838,158.29,1983,0.3912397,35.35,34.989998,25.448044,0.05930855
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Tijou Reef, SW corner",-13.246,143.909,1983,0.39787814,35.399998,34.78,26.5904,0.06352097
"Acropora (Acropora) austera (Dana, 1846)",Acropora austera,Acropora austera,,Acropora (Acropora) austera,"Houghton Island, W corner",-14.524,144.964,1983,1.4286817,35.44,34.719997,26.132479,0.11641185
Acropora (Acropora) bushyensis,Acropora bushyensis,Acropora bushyensis,,Acropora (Acropora) bushyensis,Bushy Island-Redbill Reef,-20.966,150.083,1983,0.36793962,35.579998,34.98,25.355349,0.05858842
"Acropora (Acropora) carduus (Dana, 1846)",Acropora carduus,Acropora carduus,,Acropora (Acropora) carduus,"Esk Island (Palm Islands), SW side",-18.774,146.522,1983,1.0441041,,,25.787212,0.11222704
"Acropora (Acropora) carduus (Dana, 1846)",Acropora carduus,Acropora carduus,,Acropora (Acropora) carduus,Raine Island SW side,-11.592,144.031,1983,0.49862403,35.37,34.69,26.641857,0.073148206
"Acropora (Acropora) carduus (Dana, 1846)",Acropora carduus,Acropora carduus,,Acropora (Acropora) carduus,"Wyer Island (Murray Islands), NW side",-9.939,144.023,1983,0.71387374,35.11,34.3,26.875303,0.09150131
"Acropora (Acropora) carduus (Dana, 1846)",Acropora carduus,Acropora carduus,,Acropora (Acropora) carduus,Between Orpheus and Fantome Islands (Palm Islands),-18.657,146.503,1983,0.95908695,35.57,34.469997,25.8367,0.10684275
"Acropora (Acropora) carduus (Dana, 1846)",Acropora carduus,Acropora carduus,,Acropora (Acropora) carduus,Franklin Reef,-13.069,143.901,1983,0.70984745,35.44,34.79,26.640842,0.08178229
"Acropora (Acropora) carduus (Dana, 1846)",Acropora carduus,Acropora carduus,,Acropora (Acropora) carduus,Raine Island NW side,-11.587,144.031,1983,0.49862403,35.37,34.69,26.641857,0.073148206
"Acropora (Acropora) carduus (Dana, 1846)",Acropora carduus,Acropora carduus,,Acropora (Acropora) carduus,Tijou Reef S end,-13.246,143.958,1983,0.39787814,35.399998,34.79,26.639708,0.06352097
"Acropora (Acropora) carduus (Dana, 1846)",Acropora carduus,Acropora carduus,,Acropora (Acropora) carduus,Magdelaine Cay,-16.6,150.283,1983,0.10375753,35.329998,34.92,26.654171,0.030781476
"Acropora (Acropora) carduus (Dana, 1846)",Acropora carduus,Acropora carduus,,Acropora (Acropora) carduus,Great Detached Reef,-11.694,144.028,1983,0.48999563,35.38,34.7,26.695108,0.062372394
"Acropora (Acropora) carduus (Dana, 1846)",Acropora carduus,Acropora carduus,,Acropora (Acropora) carduus,"Lizard Island, NE side",-14.65,145.462,1983,0.3675777,35.46,34.739998,26.416006,0.05905779
"Acropora (Acropora) carduus (Dana, 1846)",Acropora carduus,Acropora carduus,,Acropora (Acropora) carduus,Between Orpheus and Pelorus Islands,-18.56,146.49,1983,0.76855814,,,26.082157,0.09267254
"Acropora (Acropora) carduus (Dana, 1846)",Acropora carduus,Acropora carduus,,Acropora (Acropora) carduus,"Elk Cliff, Great Palm Island",-18.68,146.59,1983,0.41033953,35.57,34.48,25.965076,0.06353092
"Acropora (Acropora) carduus (Dana, 1846)",Acropora carduus,Acropora carduus,,Acropora (Acropora) carduus,"Orpheus Island (Palm Islands), W side",-18.6,146.483,1983,0.76855814,35.559998,34.469997,25.941769,0.09267254
"Acropora (Acropora) carduus (Dana, 1846)",Acropora carduus,Acropora carduus,,Acropora (Acropora) carduus,Tijou Reef,-13.172,143.943,1983,0.6841327,35.42,34.79,26.593689,0.08185032
"Acropora (Acropora) carduus (Dana, 1846)",Acropora carduus,Acropora carduus,,Acropora (Acropora) carduus,"Britomart Reef, NW side",-18.199,146.809,1983,0.47063765,35.54,34.55,26.26456,0.068078116
"Acropora (Acropora) caroliniana Nemenzo, 1976",Acropora caroliniana,Acropora caroliniana,,Acropora (Acropora) caroliniana,"Bushy Island-Redbill Reef, NW side",-20.951,150.087,1983,0.36793962,35.579998,34.98,25.355349,0.05858842
"Acropora (Acropora) caroliniana Nemenzo, 1976",Acropora caroliniana,Acropora caroliniana,,Acropora (Acropora) caroliniana,Tijou Reef,-13.172,143.943,1983,0.6841327,35.42,34.79,26.593689,0.08185032
"Acropora (Acropora) caroliniana Nemenzo, 1976",Acropora caroliniana,Acropora caroliniana,,Acropora (Acropora) caroliniana,Fitzroy Reef lagoon,-23.619,152.168,1983,0.3999051,35.68,35.12,24.40502,0.05991871
"Acropora (Acropora) caroliniana Nemenzo, 1976",Acropora caroliniana,Acropora caroliniana,,Acropora (Acropora) caroliniana,Tijou Reef S end,-13.246,143.958,1983,0.39787814,35.399998,34.79,26.639708,0.06352097
"Acropora (Acropora) caroliniana Nemenzo, 1976",Acropora caroliniana,Acropora caroliniana,,Acropora (Acropora) caroliniana,"Britomart Reef, S side",-18.232,146.638,1983,0.3459876,35.54,34.53,26.272865,0.05736161
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,"Mellish Reef, E side",-17.41,155.878,1983,0.10452842,35.2,34.88,26.629068,0.030428972
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,"Mellish Reef, SW end",-17.427,155.852,1983,0.4884264,35.2,34.88,26.554186,0.06638362
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,Raine Island SW side,-11.592,144.031,1983,0.49862403,35.37,34.69,26.641857,0.073148206
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,Great Detached Reef,-11.694,144.028,1983,0.48999563,35.38,34.7,26.695108,0.062372394
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,"Osborne Reef, E side",-13.043,143.626,1983,0.58239627,35.43,34.719997,26.746506,0.07797267
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,"Britomart Reef, S side",-18.232,146.638,1983,0.3459876,35.54,34.53,26.272865,0.05736161
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,Tijou Reef,-13.169,143.942,1983,0.6841327,35.42,34.79,26.593689,0.08185032
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,"Long Island, Chesterfield Atoll",-19.883,158.316,1983,0.45867953,35.35,35,25.34758,0.055503912
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,Magdelaine Cay,-16.6,150.283,1983,0.10375753,35.329998,34.92,26.654171,0.030781476
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,"Musgrave Reef, NE side",-23.886,152.424,1983,0.63025403,35.63,35.12,24.532978,0.069237836
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,Great Detached Reef,-11.739,144.101,1983,0.644344,35.39,34.71,26.781054,0.07918236
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,"Musgrave Reef, NW side",-23.905,152.389,1983,0.63025403,35.63,35.12,24.41201,0.069237836
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,"Turtle Islands, W point of a southern island",-14.732,145.194,1983,1.0693185,35.469997,34.739998,26.257446,0.11542707
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,"near Triangle Reef, S side of a channel",-10.766,143.983,1983,0.84278554,35.32,34.57,26.733238,0.09077215
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,"Fitzroy Reef, S side",-23.635,152.155,1983,0.5673854,35.68,35.12,24.40502,0.07025147
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,Tijou Reef S end,-13.246,143.958,1983,0.39787814,35.399998,34.79,26.639708,0.06352097
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,"Chesterfield Atoll, SW reefs",-19.607,158.545,1983,0.13215686,35.329998,34.96,25.47984,0.035156228
"Acropora (Acropora) cerealis (Dana, 1846)",Acropora cerealis,Acropora cerealis,,Acropora (Acropora) cerealis,"Howick Island, N end",-14.492,144.974,1983,1.4286817,35.44,34.719997,26.132479,0.11641185
Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,Acropora chesterfieldensis,,Acropora (Acropora) chesterfieldensis,"Fantome Island (Palm Islands), N and NW sides",-18.659,146.511,1983,0.95908695,,,25.8367,0.10684275
Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,Acropora chesterfieldensis,,Acropora (Acropora) chesterfieldensis,"Cay N of Long Island, Chesterfield Atoll",-19.865,158.296,1983,0.1769912,35.35,35,25.488924,0.03785957
Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,Acropora chesterfieldensis,,Acropora (Acropora) chesterfieldensis,"Observatory Cay, Chesterfield Atoll",-19.4,158.85,1983,0.14105934,35.309998,34.94,25.70414,0.03508881
Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,Acropora chesterfieldensis,,Acropora (Acropora) chesterfieldensis,"Long Island, Chesterfield Atoll",-19.883,158.316,1983,0.45867953,35.35,35,25.34758,0.055503912
Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,Acropora chesterfieldensis,,Acropora (Acropora) chesterfieldensis,"Lagoon pinnacles, Mellish Reef",-17.416,155.866,1983,0.4884264,35.2,34.88,26.554186,0.06638362
Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,Acropora chesterfieldensis,,Acropora (Acropora) chesterfieldensis,Magdelaine Cay,-16.6,150.283,1983,0.10375753,35.329998,34.92,26.654171,0.030781476
Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,Acropora chesterfieldensis,,Acropora (Acropora) chesterfieldensis,"Bennett Island (Passage Islet), Chesterfield Atoll",-19.333,158.666,1983,0.1347396,35.3,34.93,25.76719,0.03431332
Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,Acropora chesterfieldensis,,Acropora (Acropora) chesterfieldensis,"Mellish Reef, SW end",-17.427,155.852,1983,0.4884264,35.2,34.88,26.554186,0.06638362
Acropora (Acropora) chesterfieldensis,Acropora chesterfieldensis,Acropora chesterfieldensis,,Acropora (Acropora) chesterfieldensis,"Chesterfield Atoll, SW reefs",-19.607,158.545,1983,0.13215686,35.329998,34.96,25.47984,0.035156228
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora clathrata,Acropora clathrata,,Acropora (Acropora) clathrata,"Sir Charles Hardy Islands, NW side",-11.914,143.473,1983,1.5088648,35.399998,34.63,27.015633,0.12490065
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora clathrata,Acropora clathrata,,Acropora (Acropora) clathrata,Tijou Reef,-13.167,143.946,1983,0.6841327,35.42,34.79,26.593689,0.08185032
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora clathrata,Acropora clathrata,,Acropora (Acropora) clathrata,"Tijou Reef, SW corner",-13.246,143.909,1983,0.39787814,35.399998,34.78,26.5904,0.06352097
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora clathrata,Acropora clathrata,,Acropora (Acropora) clathrata,Raine Island SW side,-11.592,144.031,1983,0.49862403,35.37,34.69,26.641857,0.073148206
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora clathrata,Acropora clathrata,,Acropora (Acropora) clathrata,Fitzroy Reef lagoon,-23.619,152.168,1983,0.3999051,35.68,35.12,24.40502,0.05991871
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora clathrata,Acropora clathrata,,Acropora (Acropora) clathrata,"South Islet, Willis Islands",-16.28,149.96,1983,0.10403768,35.329998,34.899998,26.665705,0.027516393
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora clathrata,Acropora clathrata,,Acropora (Acropora) clathrata,"Bewick Island, NE corner",-14.4255,144.8168,1983,0.6497173,35.42,34.68,26.18764,0.08600134
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora clathrata,Acropora clathrata,,Acropora (Acropora) clathrata,Great Detached Reef,-11.694,144.028,1983,0.48999563,35.38,34.7,26.695108,0.062372394
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora clathrata,Acropora clathrata,,Acropora (Acropora) clathrata,"Britomart Reef, S side",-18.232,146.638,1983,0.3459876,35.54,34.53,26.272865,0.05736161
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora clathrata,Acropora clathrata,,Acropora (Acropora) clathrata,Flinders Reef near Moreton Bay,-26.978,153.486,1983,0.3098843,35.52,35.13,23.577866,0.054520253
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora clathrata,Acropora clathrata,,Acropora (Acropora) clathrata,Tijou Reef,-13.166,143.95,1983,0.6841327,35.42,34.79,26.593689,0.08185032
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora clathrata,Acropora clathrata,,Acropora (Acropora) clathrata,"Big Mary Reef, W side",-9.75,143.85,1983,1.129661,35.11,34.17,27.31924,0.11162425
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora cytherea,Acropora cytherea,,Acropora (Acropora) cytherea,"Great Detached Reef, S end",-11.829,144.061,1983,0.5204744,35.399998,34.71,26.737364,0.06179947
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora cytherea,Acropora cytherea,,Acropora (Acropora) cytherea,"Middleton Reef, SW outer slope",-29.454,159.111,1983,0.16654554,35.71,35.57,21.977228,0.039703246
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora cytherea,Acropora cytherea,,Acropora (Acropora) cytherea,"Britomart Reef, NW side",-18.199,146.809,1983,0.47063765,35.54,34.55,26.26456,0.068078116
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora cytherea,Acropora cytherea,,Acropora (Acropora) cytherea,"Big Mary Reef, W side",-9.75,143.85,1983,1.129661,35.11,34.17,27.31924,0.11162425
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora cytherea,Acropora cytherea,,Acropora (Acropora) cytherea,"Fitzroy Reef, N side",-23.605,152.159,1983,0.3999051,35.69,35.12,24.543974,0.05991871
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora cytherea,Acropora cytherea,,Acropora (Acropora) cytherea,Raine Island SW side,-11.592,144.031,1983,0.49862403,35.37,34.69,26.641857,0.073148206
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora cytherea,Acropora cytherea,,Acropora (Acropora) cytherea,Flinders Reef near Moreton Bay,-26.978,153.486,1983,0.3098843,35.52,35.13,23.577866,0.054520253
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora cytherea,Acropora cytherea,,Acropora (Acropora) cytherea,Tijou Reef,-13.169,143.942,1983,0.6841327,35.42,34.79,26.593689,0.08185032
"Acropora (Acropora) cytherea (Dana, 1846)",Acropora cytherea,Acropora cytherea,,Acropora (Acropora) cytherea,Little Mary Reef,-9.775,143.86,1983,1.129661,35.11,34.19,27.2731,0.11162425
