"species","site","present","Latitude","Longitude","stdev","SST_p50","Chl_50p","skewnes","TSM_50P","PAR_50P","Calcification.rate","Colony.maximum.diameter","Corallite.width.maximum","Growth.form.typical","Growth.rate","Polyps.per.area","Skeletal.density","Skeletal.micro.density","molefam","morphfam"
"Porites australiensis",188,0,-14.65,145.25,2.16161370277405,26.4750003814697,0.19610658288002,-0.00508059468120337,0.426758170127869,46.6577911376953,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",221,0,-17.412,155.851,1.58217740058899,26.5481262207031,0.116096213459969,0.0522535629570484,0.322489678859711,46.1655120849609,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",126,0,-9.904,144.114,1.55237138271332,27.0768737792969,0.517446041107178,-0.144193649291992,0.442460656166077,45.4015998840332,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",179,0,-23.44,151.94,2.24899935722351,24.4500007629395,0.306203752756119,0.0943776145577431,0.507490396499634,45.4498291015625,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",225,0,-9.901,144.184,1.5685623884201,26.9981250762939,0.548855662345886,-0.0691331177949905,0.480818033218384,46.1238403320312,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",157,1,-17.399,155.875,1.5945657491684,26.5481262207031,0.153583988547325,0.0314838029444218,0.358908116817474,46.8732147216797,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",169,1,-14.692,145.453,2.0716278553009,26.4750003814697,0.152895092964172,-0.00573915522545576,0.403914153575897,46.3644943237305,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",145,0,-20.945,150.075,2.36772656440735,25.6481246948242,0.338777929544449,-0.142182424664497,0.678992688655853,46.9554290771484,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",162,0,-19.121,146.878,2.75865197181702,26.3231258392334,NA,-0.160702869296074,NA,45.8875312805176,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",210,0,-23.48,151.88,2.33123731613159,24.3768749237061,0.307645380496979,0.0741970762610435,0.500826299190521,45.4498291015625,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",84,0,-9.939,144.023,1.59569144248962,27.1499996185303,0.526293754577637,-0.128346979618073,0.443398207426071,45.6243896484375,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",28,0,-19.865,158.296,1.63461542129517,25.4231262207031,0.1791832447052,0.037835381925106,0.385988593101501,47.0939865112305,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",218,0,-9.882,144.202,1.5761307477951,27.0768737792969,0.546482741832733,-0.0788895413279533,0.45325568318367,46.1238403320312,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",142,0,-18.813,146.434,2.71904611587524,26.5115623474121,0.492128372192383,-0.191384389996529,1.24214625358582,46.3942794799805,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",54,1,-18.772,146.532,2.63901495933533,26.4750003814697,0.498247742652893,-0.186930805444717,1.11389720439911,45.314380645752,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",128,0,-10.57,142.23,1.88697862625122,27.6731262207031,3.76980924606323,-0.123412378132343,2.23581171035767,43.6664505004883,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",53,1,-20.966,150.083,2.36805033683777,25.6481246948242,0.305505156517029,-0.145251825451851,0.607946813106537,46.9554290771484,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",30,0,-23.619,152.168,2.15542912483215,24.5231246948242,0.320773035287857,0.0512040965259075,0.477597564458847,45.5868453979492,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",68,0,-13.246,143.909,1.87929248809814,26.7731246948242,2.14065146446228,0.00511331064626575,1.95467066764832,46.0488815307617,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",49,0,-10.728,143.986,1.61172378063202,26.9249992370605,1.0195677280426,-0.118192881345749,1.80084228515625,45.2251815795898,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",43,0,-13.166,143.95,1.77060151100159,26.7000007629395,2.72446465492249,0.00456530461087823,2.11965990066528,46.0726013183594,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",6,0,-20.975,150.515,2.27639865875244,25.5018749237061,0.362503945827484,-0.0787885412573814,0.458070755004883,47.8648300170898,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",114,0,-11.766,143.833,1.76266300678253,26.7731246948242,0.812322735786438,0.0631333217024803,1.17061829566956,46.0341911315918,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",196,0,-23.63,152.15,2.15542912483215,24.5231246948242,0.320773035287857,0.0512040965259075,0.477597564458847,45.5868453979492,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",75,0,-18.73,146.69,2.43690323829651,26.4018745422363,0.361684650182724,-0.153903141617775,0.576978921890259,45.8922309875488,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",122,0,-20.976,150.527,2.27639865875244,25.5018749237061,0.362503945827484,-0.0787885412573814,0.458070755004883,47.8648300170898,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",204,0,-23.465,151.847,2.2830011844635,24.4500007629395,0.307791858911514,0.0702341198921204,0.499401718378067,46.6880187988281,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",94,0,-17.411,155.846,1.58217740058899,26.5481262207031,0.116096213459969,0.0522535629570484,0.322489678859711,46.1655120849609,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",16,0,-23.449,151.905,2.26072192192078,24.4865627288818,0.31361511349678,0.0725477412343025,0.502270579338074,45.4498291015625,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",69,0,-9.918,144,1.60931742191315,27.2231254577637,0.535527586936951,-0.165675476193428,0.449317455291748,45.2118492126465,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",199,0,-9.901,142.784,1.91964364051819,27.6731262207031,1.70581459999084,-0.0846827402710915,2.36509561538696,44.2880249023438,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",137,0,-14.662,145.445,2.03184080123901,26.4750003814697,0.152984157204628,0.0367623306810856,0.403374493122101,46.6945724487305,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",180,0,-16.385,145.557,2.34729933738708,26.6268749237061,0.438577175140381,-0.0477329306304455,0.822582960128784,45.5086402893066,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",107,0,-14.93,145.678,1.94577372074127,26.6268749237061,0.155867964029312,-1.08679711818695,0.398507475852966,46.6730461120605,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",31,0,-19.883,158.316,1.63461542129517,25.4231262207031,0.1791832447052,0.037835381925106,0.385988593101501,47.0939865112305,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",66,0,-13.043,143.626,2.05966091156006,26.9249992370605,1.41025185585022,-0.0293262042105198,1.5010998249054,45.1727485656738,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",105,0,-18.782,146.635,2.61777377128601,26.5481262207031,0.474142700433731,-0.136650159955025,0.848939538002014,45.8208084106445,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",73,0,-18.761,146.592,2.58011937141418,26.6268749237061,0.480213582515717,-0.152430057525635,0.866406142711639,44.0809783935547,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",151,0,-10.59,142.2,1.88554000854492,27.6731262207031,3.76980972290039,-0.113339640200138,2.23581171035767,44.6312637329102,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",65,0,-9.867,143.167,1.89360082149506,27.6000003814697,1.49202537536621,-0.0766594260931015,2.47273826599121,44.2370071411133,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",14,1,-21.833,151.8,2.13205051422119,25.4231262207031,0.242458358407021,-0.104041270911694,0.410610646009445,47.4056434631348,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",121,0,-19.083,152.283,1.66016662120819,25.9518737792969,0.0963354408740997,0.0648394003510475,0.29766634106636,48.1556282043457,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",186,0,-9.745,143.415,1.79039573669434,27.5268745422363,1.8443500995636,-0.0697010532021523,1.72372114658356,44.0674095153809,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",76,0,-14.663,145.448,2.03184080123901,26.4750003814697,0.152984157204628,0.0367623306810856,0.403374493122101,46.6945724487305,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",167,0,-9.912,144.018,1.59889137744904,27.2231254577637,0.524091303348541,-0.157918184995651,0.440551221370697,45.2118492126465,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",181,0,-14.69,145.46,2.00750994682312,26.4750003814697,0.153620600700378,0.00843250937759876,0.402504026889801,46.3442230224609,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",200,0,-9.893,144.181,1.5685623884201,26.9981250762939,0.548855662345886,-0.0691331177949905,0.480818033218384,46.1238403320312,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",214,0,-18.516,147.53,1.95223236083984,26.4018745422363,0.133960425853729,-0.0232367645949125,0.360459864139557,47.3849411010742,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",232,0,-9.761,143.4,1.7985976934433,27.6000003814697,1.88802218437195,-0.0915068611502647,1.72372114658356,43.8366317749023,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",147,0,-20.16,149.02,2.41745400428772,25.7999992370605,0.301858067512512,-0.160318166017532,0.495319038629532,44.5765991210938,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",20,0,-10.2,142.81,1.91688001155853,27.6000003814697,3.48982167243958,-0.11379799246788,2.42035436630249,43.4738807678223,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",50,0,-13.169,143.942,1.77060151100159,26.7000007629395,2.72446465492249,0.00456530461087823,2.11965990066528,46.0726013183594,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",172,0,-12.283,123.33,1.42959046363831,28.8768749237061,0.199341014027596,-0.13427671790123,0.410115838050842,47.499828338623,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",24,1,-18.6,146.483,2.58937573432922,26.4750003814697,0.484263122081757,-0.148054257035255,0.933936953544617,44.8490715026855,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",166,0,-19.107,146.828,2.70983839035034,26.4750003814697,0.459216386079788,-0.183370724320412,1.29931962490082,46.1471900939941,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",132,0,-20.07,148.922,2.40918159484863,25.9518737792969,0.304212927818298,-0.149110242724419,0.538935303688049,46.4655914306641,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",215,0,-31.529,159.061,2.06447076797485,21.5249996185303,0.197583243250847,0.129900142550468,0.425139963626862,39.9306716918945,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",104,0,-9.77,143.898,1.66739749908447,27.375,0.53528892993927,-0.194240361452103,0.456713140010834,46.0153694152832,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",79,0,-20.951,150.087,2.36772656440735,25.6481246948242,0.338777929544449,-0.142182424664497,0.678992688655853,46.9554290771484,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",191,0,-9.516,143.292,1.84672808647156,27.7518749237061,1.88788866996765,-0.0761422216892242,1.72372114658356,44.3979454040527,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",10,0,-18.659,146.511,2.51219177246094,26.4750003814697,0.477738916873932,-0.163214430212975,0.930404782295227,44.8490715026855,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",55,0,-13.246,143.958,1.8133133649826,26.7000007629395,2.32134246826172,0.0125490436330438,1.98089218139648,46.0488815307617,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",92,0,-11.829,144.061,1.73325860500336,26.9249992370605,0.759790539741516,0.00891904346644878,1.07029294967651,45.498291015625,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",61,1,-12.132,143.808,1.7470418214798,26.7000007629395,2.65061283111572,0.0476048663258553,2.34056711196899,46.2537307739258,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",39,1,-19.333,158.666,1.62707436084747,25.7999992370605,0.147886693477631,0.0138588305562735,0.352087914943695,46.7220611572266,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",195,1,-14.498,144.952,2.24166059494019,26.6268749237061,0.224860310554504,-0.0373119935393333,0.444912016391754,47.2827606201172,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",123,0,-23.7,152.183,2.16615676879883,24.4500007629395,0.314771890640259,0.0755935981869698,0.481332540512085,45.5513801574707,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",71,0,-14.4255,144.8168,2.24680113792419,26.5115623474121,0.20690855383873,-0.0396359227597713,0.43774476647377,47.5887908935547,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",81,0,-18.76,146.69,2.43690323829651,26.4018745422363,0.361684650182724,-0.153903141617775,0.576978921890259,45.8922309875488,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",25,1,-20.147,148.904,2.47478723526001,25.8731250762939,0.31523060798645,-0.159783199429512,0.556038975715637,45.052661895752,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",113,0,-9.749,143.399,1.79039573669434,27.5268745422363,1.8443500995636,-0.0697010532021523,1.72372114658356,44.0674095153809,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",101,0,-31.528,159.05,2.06447076797485,21.5249996185303,0.197583243250847,0.129900142550468,0.425139963626862,39.9306716918945,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",193,0,-9.166,143.833,1.81489193439484,27.7884368896484,0.807005882263184,-0.111298069357872,0.754070103168488,45.4893608093262,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",171,0,20.17,149.03,1.46285498142242,28.0499992370605,0.0486075505614281,-0.218466326594353,0.222582057118416,47.006275177002,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",32,0,-16.28,149.96,1.57235312461853,26.7000007629395,0.112326413393021,0.0199612583965063,0.321844518184662,47.8958740234375,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",120,0,-31.539,159.061,2.06447076797485,21.5249996185303,0.197583243250847,0.129900142550468,0.425139963626862,39.9306716918945,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",202,0,-20.25,149.07,2.46872305870056,25.7634372711182,0.304354965686798,-0.15340681374073,0.499235212802887,44.8139610290527,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",173,0,-23.438,151.968,2.21623611450195,24.4500007629395,0.306954860687256,0.0817462950944901,0.507335186004639,45.6852188110352,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",37,0,-29.933,159.066,1.96979808807373,21.9750003814697,0.207715287804604,0.161255866289139,0.442135512828827,40.2059898376465,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",158,0,-20.964,150.074,2.36805033683777,25.6481246948242,0.305505156517029,-0.145251825451851,0.607946813106537,46.9554290771484,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",133,0,-18.766,146.55,2.63901495933533,26.4750003814697,0.498247742652893,-0.186930805444717,1.11389720439911,45.314380645752,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",77,0,-19.098,152.278,1.66016662120819,25.9518737792969,0.0963354408740997,0.0648394003510475,0.29766634106636,48.1556282043457,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",212,0,-14.658,145.448,2.03184080123901,26.4750003814697,0.152984157204628,0.0367623306810856,0.403374493122101,46.6945724487305,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",44,1,-12.783,143.702,1.90678095817566,26.7365627288818,3.28841924667358,-0.0317258350551128,2.26391386985779,45.9787406921387,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",67,0,-9.775,143.86,1.66408240795135,27.4481258392334,0.555998742580414,-0.168313235044479,0.465885877609253,45.1213989257812,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",156,0,-18.873,148.143,1.9013135433197,26.25,0.227162197232246,-0.0292305294424295,0.428764522075653,46.7907752990723,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",36,0,-23.886,152.424,2.11517786979675,24.5625,0.269579946994781,0.0244107898324728,0.434509485960007,45.3699111938477,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",34,0,-26.978,153.486,2.19105100631714,23.6231250762939,0.497140914201736,0.00822168681770563,0.512749552726746,44.2811584472656,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",64,0,-18.814,146.432,2.71904611587524,26.5115623474121,0.492128372192383,-0.191384389996529,1.24214625358582,46.3942794799805,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",102,0,-12.119,143.803,1.72433280944824,26.7000007629395,2.5233678817749,0.0169006902724504,2.35799837112427,46.2537307739258,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",208,0,-19.73,148.35,2.39018774032593,26.0249996185303,0.320769518613815,-0.154030621051788,0.549177825450897,47.6409301757812,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",46,0,-13.069,143.901,1.78257596492767,26.6268749237061,2.97152709960938,0.0537080802023411,2.23223829269409,46.8165092468262,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",106,0,-23.456,151.993,2.21623611450195,24.4500007629395,0.306954860687256,0.0817462950944901,0.507335186004639,45.6852188110352,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",86,0,-13.172,143.943,1.77060151100159,26.7000007629395,2.72446465492249,0.00456530461087823,2.11965990066528,46.0726013183594,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",19,0,-21.013,150.508,2.30987906455994,25.5018749237061,0.303851902484894,-0.0899380370974541,0.432930707931519,47.2387809753418,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",103,0,-13.067,143.903,1.78257596492767,26.6268749237061,2.97152709960938,0.0537080802023411,2.23223829269409,46.8165092468262,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",150,0,-9.755,143.846,1.65008819103241,27.4481258392334,0.542775630950928,-0.163947969675064,0.465934455394745,45.211498260498,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",201,0,-9.683,144.701,1.69306933879852,27.2231254577637,0.206294879317284,-0.0570325776934624,0.428219854831696,45.6088714599609,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",136,0,-18.57,146.493,2.56156516075134,26.4018745422363,0.483865082263947,-0.128635168075562,0.933895528316498,44.8510093688965,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",125,0,-10.589,142.209,1.88697862625122,27.6731262207031,3.76980924606323,-0.123412378132343,2.23581171035767,43.6664505004883,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites australiensis",187,0,-14.383,145.366,1.89524853229523,26.5481262207031,0.151772201061249,0.0328392125666142,0.401813983917236,46.6191902160645,NA,NA,"1.4","massive","21.1",NA,"1.33",NA,"Poritidae","Poritidae"
"Porites cylindrica",2,0,-23.47,151.963,2.2616286277771,24.4500007629395,0.304630935192108,0.0703880339860916,0.507647275924683,45.6852188110352,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",70,0,-29.922,153.386,2.18883585929871,22.3518753051758,0.665786564350128,0.180064082145691,0.391190052032471,41.3347930908203,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",7,1,-18.567,146.48,2.56156516075134,26.4018745422363,0.483865082263947,-0.128635168075562,0.933895528316498,44.8510093688965,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",22,0,-14.688,145.468,2.00750994682312,26.4750003814697,0.153620600700378,0.00843250937759876,0.402504026889801,46.3442230224609,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",183,0,-9.361,144.098,1.69445192813873,27.5268745422363,0.417715460062027,-0.100527994334698,0.411065548658371,45.4683303833008,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",68,0,-13.246,143.909,1.87929248809814,26.7731246948242,2.14065146446228,0.00511331064626575,1.95467066764832,46.0488815307617,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",92,0,-11.829,144.061,1.73325860500336,26.9249992370605,0.759790539741516,0.00891904346644878,1.07029294967651,45.498291015625,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",220,0,-18.556,147.507,1.96215891838074,26.4018745422363,0.137167364358902,-0.0113865016028285,0.362372815608978,46.702579498291,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",206,0,-18.5,147.57,1.92412436008453,26.4018745422363,0.136288926005363,-0.00866272114217281,0.36350753903389,46.4412307739258,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",12,0,-18.657,146.503,2.57104706764221,26.4750003814697,0.480201840400696,-0.152792111039162,0.933957636356354,44.8490715026855,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",184,0,-9.937,143.984,1.60885190963745,27.2231254577637,0.53530740737915,-0.173720002174377,0.459974825382233,45.6243896484375,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",21,0,-14.597,145.623,1.79454779624939,26.6268749237061,0.153619319200516,0.0413377247750759,0.38835197687149,47.121639251709,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",201,0,-9.683,144.701,1.69306933879852,27.2231254577637,0.206294879317284,-0.0570325776934624,0.428219854831696,45.6088714599609,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",51,0,-13.167,143.946,1.77060151100159,26.7000007629395,2.72446465492249,0.00456530461087823,2.11965990066528,46.0726013183594,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",198,0,-31.54,159.05,2.06447076797485,21.5249996185303,0.197583243250847,0.129900142550468,0.425139963626862,39.9306716918945,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",214,0,-18.516,147.53,1.95223236083984,26.4018745422363,0.133960425853729,-0.0232367645949125,0.360459864139557,47.3849411010742,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",44,0,-12.783,143.702,1.90678095817566,26.7365627288818,3.28841924667358,-0.0317258350551128,2.26391386985779,45.9787406921387,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",190,0,-12.26,122.91,1.41561567783356,28.8768749237061,0.15051694214344,-0.157346397638321,0.355339735746384,48.0809707641602,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
"Porites cylindrica",135,0,-14.826,145.721,1.79846787452698,26.7000007629395,0.156297758221626,0.057816457003355,0.392502784729004,46.8246917724609,"0.389","1000","1.1","encrusting_long_uprights","30.4",NA,"1.39",NA,"Poritidae","Poritidae"
