trait,master_species,value,unit,resource_id,contributor_id
range_size_veron,Seriatopora caliendrum,31194443.58,km^2,,jmadin
range_size_veron,Seriatopora dendritica,10603869.56,km^2,,jmadin
range_size_veron,Seriatopora guttatus,14658397.12,km^2,,jmadin
range_size_veron,Seriatopora hystrix,39956339.58,km^2,,jmadin
range_size_veron,Seriatopora stellata,23350784.9,km^2,,jmadin
range_size_veron,Siderastrea glynni,212687.0346,km^2,,jmadin
range_size_veron,Siderastrea radians,5249298.528,km^2,,jmadin
range_size_veron,Siderastrea savignyana,4414992.801,km^2,,jmadin
range_size_veron,Siderastrea siderea,4115022.212,km^2,,jmadin
range_size_veron,Siderastrea stellata,5047706.253,km^2,,jmadin
range_size_veron,Simplastrea vesicularis,734237.3596,km^2,,jmadin
range_size_veron,Solenastrea bournoni,3772055.817,km^2,,jmadin
range_size_veron,Solenastrea hyades,3667779.702,km^2,,jmadin
range_size_veron,Stephanocoenia michelinii,4939586.463,km^2,,jmadin
range_size_veron,Stylaraea punctata,5525673.269,km^2,,jmadin
range_size_veron,Stylocoeniella armata,38052284.27,km^2,,jmadin
range_size_veron,Stylocoeniella cocosensis,6802802.714,km^2,,jmadin
range_size_veron,Stylocoeniella guentheri,43616603.41,km^2,,jmadin
range_size_veron,Stylophora danae,920609.4138,km^2,,jmadin
range_size_veron,Stylophora kuehlmanni,920609.4138,km^2,,jmadin
range_size_veron,Stylophora madagascarensis,553691.0204,km^2,,jmadin
range_size_veron,Stylophora mamillata,1107221.773,km^2,,jmadin
range_size_veron,Stylophora pistillata,41478759.72,km^2,,jmadin
range_size_veron,Stylophora subseriata,23642225.89,km^2,,jmadin
range_size_veron,Stylophora wellsi,1443586.886,km^2,,jmadin
range_size_veron,Symphyllia agaricia,32306339.74,km^2,,jmadin
range_size_veron,Symphyllia erythraea,1607877.146,km^2,,jmadin
range_size_veron,Symphyllia hassi,9485962.109,km^2,,jmadin
range_size_veron,Symphyllia radians,31382281.72,km^2,,jmadin
range_size_veron,Symphyllia recta,32062301.88,km^2,,jmadin
range_size_veron,Symphyllia valenciennesii,32142742.93,km^2,,jmadin
range_size_veron,Symphyllia wilsoni,2665131.059,km^2,,jmadin
range_size_veron,Trachyphyllia geoffroyi,20918361.61,km^2,,jmadin
range_size_veron,Turbinaria bifrons,4731427.352,km^2,,jmadin
range_size_veron,Turbinaria conspicua,3508275.478,km^2,,jmadin
range_size_veron,Turbinaria frondens,37490343.54,km^2,,jmadin
range_size_veron,Turbinaria heronensis,3061985.692,km^2,,jmadin
range_size_veron,Turbinaria irregularis,15726910.28,km^2,,jmadin
range_size_veron,Turbinaria mesenterina,42240141.99,km^2,,jmadin
range_size_veron,Turbinaria patula,21378898.69,km^2,,jmadin
range_size_veron,Turbinaria peltata,35133949.54,km^2,,jmadin
range_size_veron,Turbinaria radicalis,14366010.12,km^2,,jmadin
range_size_veron,Turbinaria reniformis,43607929.8,km^2,,jmadin
range_size_veron,Turbinaria stellulata,35245157.9,km^2,,jmadin
range_size_veron,Zoopilus echinatus,17512046.91,km^2,,jmadin
range_size_veron_(standardised),Acanthastrea bowerbanki,0.322899198,prop,,jmadin
range_size_veron_(standardised),Acanthastrea brevis,0.386129095,prop,,jmadin
range_size_veron_(standardised),Acanthastrea echinata,0.853661632,prop,,jmadin
range_size_veron_(standardised),Acanthastrea faviaformis,0.170473879,prop,,jmadin
range_size_veron_(standardised),Acanthastrea hemprichii,0.447614541,prop,,jmadin
range_size_veron_(standardised),Acanthastrea hillae,0.596626908,prop,,jmadin
range_size_veron_(standardised),Acanthastrea ishigakiensis,0.440553603,prop,,jmadin
range_size_veron_(standardised),Acanthastrea lordhowensis,0.47543027,prop,,jmadin
range_size_veron_(standardised),Acanthastrea maxima,0.031253404,prop,,jmadin
range_size_veron_(standardised),Acanthastrea regularis,0.257893889,prop,,jmadin
range_size_veron_(standardised),Acanthastrea rotundoflora,0.470333696,prop,,jmadin
range_size_veron_(standardised),Acanthastrea subechinata,0.233403378,prop,,jmadin
range_size_veron_(standardised),Acropora abrolhosensis,0.296323475,prop,,jmadin
range_size_veron_(standardised),Acropora abrotanoides,0.807110589,prop,,jmadin
range_size_veron_(standardised),Acropora aculeus,0.617033574,prop,,jmadin
range_size_veron_(standardised),Acropora acuminata,0.595464989,prop,,jmadin
range_size_veron_(standardised),Acropora akajimensis,0.051107983,prop,,jmadin
range_size_veron_(standardised),Acropora anthocercis,0.656941449,prop,,jmadin
range_size_veron_(standardised),Acropora appressa,0.083985833,prop,,jmadin
range_size_veron_(standardised),Acropora arabensis,0.082314755,prop,,jmadin
range_size_veron_(standardised),Acropora aspera,0.618263554,prop,,jmadin
range_size_veron_(standardised),Acropora austera,0.776883399,prop,,jmadin
range_size_veron_(standardised),Acropora awi,0.150112745,prop,,jmadin
range_size_veron_(standardised),Acropora azurea,0.060695342,prop,,jmadin
range_size_veron_(standardised),Acropora batunai,0.086322784,prop,,jmadin
range_size_veron_(standardised),Acropora bifurcata,0.325438996,prop,,jmadin
range_size_veron_(standardised),Acropora branchi,0.026650489,prop,,jmadin
range_size_veron_(standardised),Acropora bushyensis,0.065919222,prop,,jmadin
range_size_veron_(standardised),Acropora cardenae,0.06309641,prop,,jmadin
range_size_veron_(standardised),Acropora carduus,0.608263455,prop,,jmadin
range_size_veron_(standardised),Acropora caroliniana,0.524967651,prop,,jmadin
range_size_veron_(standardised),Acropora cerealis,0.69074767,prop,,jmadin
range_size_veron_(standardised),Acropora cervicornis,0.41028939,prop,,jmadin
range_size_veron_(standardised),Acropora chesterfieldensis,0.298745772,prop,,jmadin
range_size_veron_(standardised),Acropora clathrata,0.843544291,prop,,jmadin
range_size_veron_(standardised),Acropora convexa,0.170759954,prop,,jmadin
range_size_veron_(standardised),Acropora cophodactyla,0.276252064,prop,,jmadin
range_size_veron_(standardised),Acropora copiosa,0.507608297,prop,,jmadin
range_size_veron_(standardised),Acropora crateriformis,0.275587289,prop,,jmadin
range_size_veron_(standardised),Acropora cuneata,0.485734883,prop,,jmadin
range_size_veron_(standardised),Acropora cylindrica,0.215698934,prop,,jmadin
range_size_veron_(standardised),Acropora cytherea,0.857494861,prop,,jmadin
range_size_veron_(standardised),Acropora dendrum,0.539401609,prop,,jmadin
range_size_veron_(standardised),Acropora derawanensis,0.102546478,prop,,jmadin
range_size_veron_(standardised),Acropora desalwii,0.110218547,prop,,jmadin
range_size_veron_(standardised),Acropora digitifera,0.792056601,prop,,jmadin
range_size_veron_(standardised),Acropora divaricata,0.658258258,prop,,jmadin
range_size_veron_(standardised),Acropora donei,0.35596853,prop,,jmadin
range_size_veron_(standardised),Acropora downingi,0.035413723,prop,,jmadin
range_size_veron_(standardised),Acropora echinata,0.336740237,prop,,jmadin
range_size_veron_(standardised),Acropora efflorescens,0.169037999,prop,,jmadin
range_size_veron_(standardised),Acropora elegans,0.123035053,prop,,jmadin
range_size_veron_(standardised),Acropora elegantula,0.001625653,prop,,jmadin
range_size_veron_(standardised),Acropora elizabethensis,0.002826685,prop,,jmadin
range_size_veron_(standardised),Acropora elseyi,0.679671919,prop,,jmadin
range_size_veron_(standardised),Acropora exquisita,0.447982145,prop,,jmadin
range_size_veron_(standardised),Acropora fastigata,0.137984242,prop,,jmadin
range_size_veron_(standardised),Acropora fenneri,0.010130328,prop,,jmadin
range_size_veron_(standardised),Acropora filiformis,0.010130328,prop,,jmadin
range_size_veron_(standardised),Acropora florida,0.68119098,prop,,jmadin
range_size_veron_(standardised),Acropora formosa,0.821787429,prop,,jmadin
range_size_veron_(standardised),Acropora forskali,0.076139252,prop,,jmadin
range_size_veron_(standardised),Acropora gemmifera,0.796672998,prop,,jmadin
range_size_veron_(standardised),Acropora glauca,0.281703293,prop,,jmadin
range_size_veron_(standardised),Acropora globiceps,0.567285164,prop,,jmadin
range_size_veron_(standardised),Acropora gomezi,0.098023562,prop,,jmadin
range_size_veron_(standardised),Acropora grandis,0.650195109,prop,,jmadin
range_size_veron_(standardised),Acropora granulosa,0.690936022,prop,,jmadin
range_size_veron_(standardised),Acropora haimei,0.035381609,prop,,jmadin
range_size_veron_(standardised),Acropora hemprichii,0.107982916,prop,,jmadin
range_size_veron_(standardised),Acropora hoeksemai,0.172774361,prop,,jmadin
range_size_veron_(standardised),Acropora horrida,0.765451078,prop,,jmadin
range_size_veron_(standardised),Acropora humilis,0.855407178,prop,,jmadin
range_size_veron_(standardised),Acropora hyacinthus,0.890189619,prop,,jmadin
range_size_veron_(standardised),Acropora indonesia,0.162626113,prop,,jmadin
range_size_veron_(standardised),Acropora inermis,0.431416691,prop,,jmadin
range_size_veron_(standardised),Acropora insignis,0.453276646,prop,,jmadin
range_size_veron_(standardised),Acropora irregularis,0.276384327,prop,,jmadin
range_size_veron_(standardised),Acropora jacquelineae,0.133377928,prop,,jmadin
range_size_veron_(standardised),Acropora japonica,0.021705369,prop,,jmadin
range_size_veron_(standardised),Acropora kimbeensis,0.095968441,prop,,jmadin
range_size_veron_(standardised),Acropora kirstyae,0.472792444,prop,,jmadin
range_size_veron_(standardised),Acropora kosurini,0.069870455,prop,,jmadin
range_size_veron_(standardised),Acropora lamarcki,0.099232673,prop,,jmadin
range_size_veron_(standardised),Acropora latistella,0.806232665,prop,,jmadin
range_size_veron_(standardised),Acropora lianae,0.055127154,prop,,jmadin
range_size_veron_(standardised),Acropora listeri,0.569742385,prop,,jmadin
range_size_veron_(standardised),Acropora loisetteae,0.123341568,prop,,jmadin
range_size_veron_(standardised),Acropora lokani,0.139240095,prop,,jmadin
range_size_veron_(standardised),Acropora longicyathus,0.66650628,prop,,jmadin
range_size_veron_(standardised),Acropora loripes,0.721409024,prop,,jmadin
range_size_veron_(standardised),Acropora lovelli,0.234713189,prop,,jmadin
range_size_veron_(standardised),Acropora lutkeni,0.63723863,prop,,jmadin
range_size_veron_(standardised),Acropora macrostoma,0.179475077,prop,,jmadin
range_size_veron_(standardised),Acropora maryae,0.007242554,prop,,jmadin
range_size_veron_(standardised),Acropora massawensis,0.010693848,prop,,jmadin
range_size_veron_(standardised),Acropora meridiana,0.04812825,prop,,jmadin
range_size_veron_(standardised),Acropora microclados,0.560446306,prop,,jmadin
range_size_veron_(standardised),Acropora microphthalma,0.805792096,prop,,jmadin
range_size_veron_(standardised),Acropora millepora,0.576839885,prop,,jmadin
range_size_veron_(standardised),Acropora minuta,0.016856792,prop,,jmadin
range_size_veron_(standardised),Acropora mirabilis,0.208691631,prop,,jmadin
range_size_veron_(standardised),Acropora monticulosa,0.634586808,prop,,jmadin
range_size_veron_(standardised),Acropora multiacuta,0.221677429,prop,,jmadin
range_size_veron_(standardised),Acropora nana,0.561168186,prop,,jmadin
range_size_veron_(standardised),Acropora nasuta,0.903426958,prop,,jmadin
range_size_veron_(standardised),Acropora natalensis,0.030737199,prop,,jmadin
range_size_veron_(standardised),Acropora navini,0.007520935,prop,,jmadin
range_size_veron_(standardised),Acropora nobilis,0.829405626,prop,,jmadin
range_size_veron_(standardised),Acropora ocellata,0.074568727,prop,,jmadin
range_size_veron_(standardised),Acropora orbicularis,0.101859962,prop,,jmadin
range_size_veron_(standardised),Acropora palifera,0.649383875,prop,,jmadin
range_size_veron_(standardised),Acropora palmata,0.424428309,prop,,jmadin
range_size_veron_(standardised),Acropora palmerae,0.475529817,prop,,jmadin
range_size_veron_(standardised),Acropora paniculata,0.607677762,prop,,jmadin
range_size_veron_(standardised),Acropora papillare,0.266075091,prop,,jmadin
range_size_veron_(standardised),Acropora parahemprichii,0.029997389,prop,,jmadin
range_size_veron_(standardised),Acropora parapharaonis,0.007242554,prop,,jmadin
range_size_veron_(standardised),Acropora parilis,0.430889283,prop,,jmadin
range_size_veron_(standardised),Acropora pectinatus,0.150075305,prop,,jmadin
range_size_veron_(standardised),Acropora pharaonis,0.102683967,prop,,jmadin
range_size_veron_(standardised),Acropora pichoni,0.130182708,prop,,jmadin
range_size_veron_(standardised),Acropora pinguis,0.209575184,prop,,jmadin
range_size_veron_(standardised),Acropora plana,0.239463278,prop,,jmadin
range_size_veron_(standardised),Acropora plantaginea,0.065596048,prop,,jmadin
range_size_veron_(standardised),Acropora plumosa,0.110831787,prop,,jmadin
range_size_veron_(standardised),Acropora polystoma,0.569818623,prop,,jmadin
range_size_veron_(standardised),Acropora prolifera,0.41028939,prop,,jmadin
range_size_veron_(standardised),Acropora prostrata,0.296794408,prop,,jmadin
range_size_veron_(standardised),Acropora proximalis,0.139057417,prop,,jmadin
range_size_veron_(standardised),Acropora pruinosa,0.011167186,prop,,jmadin
range_size_veron_(standardised),Acropora pulchra,0.766954135,prop,,jmadin
range_size_veron_(standardised),Acropora rambleri,0.398862071,prop,,jmadin
range_size_veron_(standardised),Acropora retusa,0.448865288,prop,,jmadin
range_size_veron_(standardised),Acropora robusta,0.869642174,prop,,jmadin
range_size_veron_(standardised),Acropora rosaria,0.540380218,prop,,jmadin
range_size_veron_(standardised),Acropora roseni,0.039833441,prop,,jmadin
range_size_veron_(standardised),Acropora rudis,0.036080093,prop,,jmadin
range_size_veron_(standardised),Acropora rufus,0.010721636,prop,,jmadin
range_size_veron_(standardised),Acropora russelli,0.04668916,prop,,jmadin
range_size_veron_(standardised),Acropora samoensis,0.823692539,prop,,jmadin
range_size_veron_(standardised),Acropora sarmentosa,0.663405292,prop,,jmadin
range_size_veron_(standardised),Acropora scherzeriana,0.01761845,prop,,jmadin
range_size_veron_(standardised),Acropora schmitti,0.068665068,prop,,jmadin
range_size_veron_(standardised),Acropora secale,0.797423954,prop,,jmadin
range_size_veron_(standardised),Acropora sekiseiensis,0.126113979,prop,,jmadin
range_size_veron_(standardised),Acropora selago,0.639363836,prop,,jmadin
range_size_veron_(standardised),Acropora seriata,0.094573324,prop,,jmadin
range_size_veron_(standardised),Acropora simplex,0.137904156,prop,,jmadin
range_size_veron_(standardised),Acropora solitaryensis,0.563348511,prop,,jmadin
range_size_veron_(standardised),Acropora speciosa,0.485343126,prop,,jmadin
range_size_veron_(standardised),Acropora spicifera,0.470592606,prop,,jmadin
range_size_veron_(standardised),Acropora squarrosa,0.079996911,prop,,jmadin
range_size_veron_(standardised),Acropora stoddarti,0.115584121,prop,,jmadin
range_size_veron_(standardised),Acropora striata,0.246639936,prop,,jmadin
range_size_veron_(standardised),Acropora subglabra,0.481288601,prop,,jmadin
range_size_veron_(standardised),Acropora subulata,0.586924085,prop,,jmadin
range_size_veron_(standardised),Acropora suharsonoi,0.015987154,prop,,jmadin
range_size_veron_(standardised),Acropora tanegashimensis,0.007117921,prop,,jmadin
range_size_veron_(standardised),Acropora tenella,0.308419741,prop,,jmadin
range_size_veron_(standardised),Acropora tenuis,0.803028268,prop,,jmadin
range_size_veron_(standardised),Acropora teres,0.247966708,prop,,jmadin
range_size_veron_(standardised),Acropora tizardi,0.136845497,prop,,jmadin
range_size_veron_(standardised),Acropora togianensis,0.011522435,prop,,jmadin
range_size_veron_(standardised),Acropora torihalimeda,0.084052034,prop,,jmadin
range_size_veron_(standardised),Acropora torresiana,0.042579514,prop,,jmadin
range_size_veron_(standardised),Acropora tortuosa,0.301069078,prop,,jmadin
range_size_veron_(standardised),Acropora tumida,0.091364868,prop,,jmadin
range_size_veron_(standardised),Acropora turaki,0.187841267,prop,,jmadin
range_size_veron_(standardised),Acropora tutuilensis,0.406293191,prop,,jmadin
range_size_veron_(standardised),Acropora valenciennesi,0.436745225,prop,,jmadin
range_size_veron_(standardised),Acropora valida,0.920565462,prop,,jmadin
range_size_veron_(standardised),Acropora variabilis,0.057097899,prop,,jmadin
range_size_veron_(standardised),Acropora variolosa,0.022218566,prop,,jmadin
range_size_veron_(standardised),Acropora vaughani,0.67904316,prop,,jmadin
range_size_veron_(standardised),Acropora vermiculata,0.264518627,prop,,jmadin
range_size_veron_(standardised),Acropora verweyi,0.562916088,prop,,jmadin
range_size_veron_(standardised),Acropora walindii,0.086843881,prop,,jmadin
range_size_veron_(standardised),Acropora wallaceae,0.111339476,prop,,jmadin
range_size_veron_(standardised),Acropora willisae,0.3768214,prop,,jmadin
range_size_veron_(standardised),Acropora yongei,0.472662651,prop,,jmadin
range_size_veron_(standardised),Agaricia agaricites,0.549042861,prop,,jmadin
range_size_veron_(standardised),Agaricia fragilis,0.56041672,prop,,jmadin
range_size_veron_(standardised),Agaricia grahamae,0.974069123,prop,,jmadin
range_size_veron_(standardised),Agaricia humilis,0.398947197,prop,,jmadin
range_size_veron_(standardised),Agaricia lamarcki,0.41028939,prop,,jmadin
range_size_veron_(standardised),Agaricia tenuifolia,0.41028939,prop,,jmadin
range_size_veron_(standardised),Agaricia undata,0.99999998,prop,,jmadin
range_size_veron_(standardised),Alveopora allingi,0.602012925,prop,,jmadin
range_size_veron_(standardised),Alveopora catalai,0.224966549,prop,,jmadin
range_size_veron_(standardised),Alveopora daedalea,0.183867018,prop,,jmadin
range_size_veron_(standardised),Alveopora excelsa,0.173590712,prop,,jmadin
range_size_veron_(standardised),Alveopora fenestrata,0.52719043,prop,,jmadin
range_size_veron_(standardised),Alveopora gigas,0.102875841,prop,,jmadin
range_size_veron_(standardised),Alveopora japonica,0.010832718,prop,,jmadin
range_size_veron_(standardised),Alveopora marionensis,0.246358903,prop,,jmadin
range_size_veron_(standardised),Alveopora minuta,0.154236089,prop,,jmadin
range_size_veron_(standardised),Alveopora ocellata,0.240954069,prop,,jmadin
range_size_veron_(standardised),Alveopora spongiosa,0.717845742,prop,,jmadin
range_size_veron_(standardised),Alveopora tizardi,0.469921856,prop,,jmadin
range_size_veron_(standardised),Alveopora verrilliana,0.625708208,prop,,jmadin
range_size_veron_(standardised),Alveopora viridis,0.037890931,prop,,jmadin
range_size_veron_(standardised),Anacropora forbesi,0.284399217,prop,,jmadin
range_size_veron_(standardised),Anacropora matthai,0.168992535,prop,,jmadin
range_size_veron_(standardised),Anacropora pillai,0.075773381,prop,,jmadin
range_size_veron_(standardised),Anacropora puertogalerae,0.269626946,prop,,jmadin
range_size_veron_(standardised),Anacropora reticulata,0.18669353,prop,,jmadin
range_size_veron_(standardised),Anacropora spinosa,0.135394616,prop,,jmadin
range_size_veron_(standardised),Anacropora spumosa,0.010721636,prop,,jmadin
range_size_veron_(standardised),Anomastraea irregularis,0.082520116,prop,,jmadin
range_size_veron_(standardised),Astrangia poculata,0.193712859,prop,,jmadin
range_size_veron_(standardised),Astreopora cucullata,0.52980333,prop,,jmadin
